order_id,product_id,quantity,unit_price,cost,total,profit
O00307,P016,3,1230.0,553.5,3690.0,2029.5
O00308,P036,3,1640.0,1066.0,4920.0,1722.0
O00308,P021,2,5000.0,3000.0,10000.0,4000.0
O00308,P023,1,3770.0,2262.0,3770.0,1508.0
O00309,P034,3,2240.0,1456.0,6720.0,2352.0
O00310,P013,2,1910.0,859.5,3820.0,2101.0
O00311,P023,3,3770.0,2262.0,11310.0,4524.0
O00311,P025,1,360.0,252.0,360.0,108.0
O00311,P015,1,2650.0,1192.5,2650.0,1457.5
O00312,P028,3,170.0,119.0,510.0,153.0
O00313,P029,1,660.0,462.0,660.0,198.0
O00314,P012,2,670.0,301.5,1340.0,737.0
O00314,P033,2,920.0,598.0,1840.0,644.0
O00314,P026,3,590.0,413.0,1770.0,531.0
O00314,P032,3,860.0,559.0,2580.0,903.0
O00315,P005,1,6010.0,4928.2,6010.0,1081.8
O00316,P035,1,1500.0,975.0,1500.0,525.0
O00317,P017,2,1790.0,1074.0,3580.0,1432.0
O00317,P022,3,5060.0,3036.0,15180.0,6072.0
O00318,P005,3,6010.0,4928.2,18030.0,3245.4
O00319,P018,2,1660.0,996.0,3320.0,1328.0
O00319,P023,1,3770.0,2262.0,3770.0,1508.0
O00320,P023,3,3770.0,2262.0,11310.0,4524.0
O00321,P017,2,1790.0,1074.0,3580.0,1432.0
O00322,P018,1,1660.0,996.0,1660.0,664.0
O00323,P003,2,6240.0,5116.8,12480.0,2246.4
O00323,P036,1,1640.0,1066.0,1640.0,574.0
O00323,P014,3,3580.0,1611.0,10740.0,5907.0
O00324,P023,3,3770.0,2262.0,11310.0,4524.0
O00325,P035,1,1500.0,975.0,1500.0,525.0
O00325,P009,2,810.0,364.5,1620.0,891.0
O00325,P021,2,5000.0,3000.0,10000.0,4000.0
O00325,P026,2,590.0,413.0,1180.0,354.0
O00326,P010,2,1150.0,517.5,2300.0,1265.0
O00326,P014,1,3580.0,1611.0,3580.0,1969.0
O00327,P025,3,360.0,252.0,1080.0,324.0
O00328,P019,1,1400.0,840.0,1400.0,560.0
O00328,P009,1,810.0,364.5,810.0,445.5
O00328,P032,1,860.0,559.0,860.0,301.0
O00329,P034,2,2240.0,1456.0,4480.0,1568.0
O00329,P008,1,13730.0,11258.6,13730.0,2471.4
O00330,P017,3,1790.0,1074.0,5370.0,2148.0
O00331,P019,3,1400.0,840.0,4200.0,1680.0
O00331,P031,2,300.0,210.0,600.0,180.0
O00331,P020,3,7480.0,4488.0,22440.0,8976.0
O00332,P017,3,1790.0,1074.0,5370.0,2148.0
O00333,P012,1,670.0,301.5,670.0,368.5
O00334,P011,1,2510.0,1129.5,2510.0,1380.5
O00334,P021,3,5000.0,3000.0,15000.0,6000.0
O00335,P020,3,7480.0,4488.0,22440.0,8976.0
O00335,P021,3,5000.0,3000.0,15000.0,6000.0
O00336,P034,1,2240.0,1456.0,2240.0,784.0
O00336,P036,1,1640.0,1066.0,1640.0,574.0
O00336,P018,1,1660.0,996.0,1660.0,664.0
O00337,P027,3,920.0,644.0,2760.0,828.0
O00337,P017,3,1790.0,1074.0,5370.0,2148.0
O00338,P002,2,13650.0,11193.0,27300.0,4914.0
O00338,P028,2,170.0,119.0,340.0,102.0
O00339,P029,3,660.0,462.0,1980.0,594.0
O00339,P009,2,810.0,364.5,1620.0,891.0
O00340,P021,2,5000.0,3000.0,10000.0,4000.0
O00340,P024,2,6760.0,4056.0,13520.0,5408.0
O00341,P008,3,13730.0,11258.6,41190.0,7414.2
O00341,P024,1,6760.0,4056.0,6760.0,2704.0
O00341,P007,2,12200.0,10004.0,24400.0,4392.0
O00342,P011,2,2510.0,1129.5,5020.0,2761.0
O00342,P020,2,7480.0,4488.0,14960.0,5984.0
O00343,P013,1,1910.0,859.5,1910.0,1050.5
O00344,P004,2,4620.0,3788.4,9240.0,1663.2
O00345,P029,3,660.0,462.0,1980.0,594.0
O00346,P024,1,6760.0,4056.0,6760.0,2704.0
O00347,P011,1,2510.0,1129.5,2510.0,1380.5
O00348,P010,1,1150.0,517.5,1150.0,632.5
O00348,P001,1,19110.0,15670.2,19110.0,3439.8
O00348,P035,1,1500.0,975.0,1500.0,525.0
O00349,P035,2,1500.0,975.0,3000.0,1050.0
O00350,P031,3,300.0,210.0,900.0,270.0
O00351,P030,1,430.0,301.0,430.0,129.0
O00351,P014,1,3580.0,1611.0,3580.0,1969.0
O00352,P017,2,1790.0,1074.0,3580.0,1432.0
O00352,P013,1,1910.0,859.5,1910.0,1050.5
O00352,P010,2,1150.0,517.5,2300.0,1265.0
O00353,P029,2,660.0,462.0,1320.0,396.0
O00353,P005,3,6010.0,4928.2,18030.0,3245.4
O00354,P026,1,590.0,413.0,590.0,177.0
O00355,P032,2,860.0,559.0,1720.0,602.0
O00356,P028,2,170.0,119.0,340.0,102.0
O00357,P005,2,6010.0,4928.2,12020.0,2163.6
O00358,P037,1,2340.0,1521.0,2340.0,819.0
O00358,P029,1,660.0,462.0,660.0,198.0
O00359,P023,1,3770.0,2262.0,3770.0,1508.0
O00359,P019,1,1400.0,840.0,1400.0,560.0
O00359,P029,3,660.0,462.0,1980.0,594.0
O00359,P028,3,170.0,119.0,510.0,153.0
O00360,P011,3,2510.0,1129.5,7530.0,4141.5
O00361,P014,3,3580.0,1611.0,10740.0,5907.0
O00362,P032,1,860.0,559.0,860.0,301.0
O00362,P003,2,6240.0,5116.8,12480.0,2246.4
O00362,P011,1,2510.0,1129.5,2510.0,1380.5
O00363,P034,3,2240.0,1456.0,6720.0,2352.0
O00364,P021,3,5000.0,3000.0,15000.0,6000.0
O00364,P029,1,660.0,462.0,660.0,198.0
O00365,P035,3,1500.0,975.0,4500.0,1575.0
O00366,P035,2,1500.0,975.0,3000.0,1050.0
O00367,P005,1,6010.0,4928.2,6010.0,1081.8
O00368,P016,1,1230.0,553.5,1230.0,676.5
O00368,P025,1,360.0,252.0,360.0,108.0
O00369,P023,3,3770.0,2262.0,11310.0,4524.0
O00369,P031,1,300.0,210.0,300.0,90.0
O00369,P016,3,1230.0,553.5,3690.0,2029.5
O00370,P024,2,6760.0,4056.0,13520.0,5408.0
O00370,P033,1,920.0,598.0,920.0,322.0
O00371,P012,3,670.0,301.5,2010.0,1105.5
O00371,P002,2,13650.0,11193.0,27300.0,4914.0
O00372,P022,3,5060.0,3036.0,15180.0,6072.0
O00373,P015,1,2650.0,1192.5,2650.0,1457.5
O00374,P028,3,170.0,119.0,510.0,153.0
O00374,P009,1,810.0,364.5,810.0,445.5
O00374,P005,2,6010.0,4928.2,12020.0,2163.6
O00375,P015,2,2650.0,1192.5,5300.0,2915.0
O00375,P006,3,14630.0,11996.6,43890.0,7900.2
O00376,P009,3,810.0,364.5,2430.0,1336.5
O00377,P034,1,2240.0,1456.0,2240.0,784.0
O00377,P008,2,13730.0,11258.6,27460.0,4942.8
O00377,P018,2,1660.0,996.0,3320.0,1328.0
O00378,P009,1,810.0,364.5,810.0,445.5
O00379,P025,1,360.0,252.0,360.0,108.0
O00379,P009,1,810.0,364.5,810.0,445.5
O00379,P005,3,6010.0,4928.2,18030.0,3245.4
O00379,P010,3,1150.0,517.5,3450.0,1897.5
O00380,P008,2,13730.0,11258.6,27460.0,4942.8
O00380,P006,2,14630.0,11996.6,29260.0,5266.8
O00380,P001,2,19110.0,15670.2,38220.0,6879.6
O00381,P008,2,13730.0,11258.6,27460.0,4942.8
O00381,P012,3,670.0,301.5,2010.0,1105.5
O00381,P019,1,1400.0,840.0,1400.0,560.0
O00382,P034,2,2240.0,1456.0,4480.0,1568.0
O00382,P027,3,920.0,644.0,2760.0,828.0
O00383,P006,3,14630.0,11996.6,43890.0,7900.2
O00383,P028,3,170.0,119.0,510.0,153.0
O00383,P029,3,660.0,462.0,1980.0,594.0
O00384,P027,3,920.0,644.0,2760.0,828.0
O00384,P009,3,810.0,364.5,2430.0,1336.5
O00385,P030,3,430.0,301.0,1290.0,387.0
O00385,P028,2,170.0,119.0,340.0,102.0
O00386,P008,1,13730.0,11258.6,13730.0,2471.4
O00387,P021,3,5000.0,3000.0,15000.0,6000.0
O00388,P005,1,6010.0,4928.2,6010.0,1081.8
O00389,P005,1,6010.0,4928.2,6010.0,1081.8
O00390,P036,3,1640.0,1066.0,4920.0,1722.0
O00390,P018,2,1660.0,996.0,3320.0,1328.0
O00391,P009,3,810.0,364.5,2430.0,1336.5
O00391,P006,2,14630.0,11996.6,29260.0,5266.8
O00391,P018,1,1660.0,996.0,1660.0,664.0
O00392,P017,2,1790.0,1074.0,3580.0,1432.0
O00392,P006,3,14630.0,11996.6,43890.0,7900.2
O00393,P032,3,860.0,559.0,2580.0,903.0
O00394,P015,3,2650.0,1192.5,7950.0,4372.5
O00394,P018,2,1660.0,996.0,3320.0,1328.0
O00395,P026,1,590.0,413.0,590.0,177.0
O00395,P023,2,3770.0,2262.0,7540.0,3016.0
O00395,P034,1,2240.0,1456.0,2240.0,784.0
O00395,P017,1,1790.0,1074.0,1790.0,716.0
O00396,P003,1,6240.0,5116.8,6240.0,1123.2
O00397,P032,3,860.0,559.0,2580.0,903.0
O00398,P006,3,14630.0,11996.6,43890.0,7900.2
O00399,P010,3,1150.0,517.5,3450.0,1897.5
O00399,P001,2,19110.0,15670.2,38220.0,6879.6
O00400,P030,2,430.0,301.0,860.0,258.0
O00400,P037,3,2340.0,1521.0,7020.0,2457.0
O00400,P026,3,590.0,413.0,1770.0,531.0
O00401,P027,3,920.0,644.0,2760.0,828.0
O00402,P018,2,1660.0,996.0,3320.0,1328.0
O00403,P036,2,1640.0,1066.0,3280.0,1148.0
O00404,P003,3,6240.0,5116.8,18720.0,3369.6
O00404,P011,2,2510.0,1129.5,5020.0,2761.0
O00405,P009,1,810.0,364.5,810.0,445.5
O00405,P026,3,590.0,413.0,1770.0,531.0
O00406,P017,1,1790.0,1074.0,1790.0,716.0
O00407,P032,2,860.0,559.0,1720.0,602.0
O00407,P011,1,2510.0,1129.5,2510.0,1380.5
O00408,P013,1,1910.0,859.5,1910.0,1050.5
O00408,P014,2,3580.0,1611.0,7160.0,3938.0
O00409,P005,1,6010.0,4928.2,6010.0,1081.8
O00409,P003,1,6240.0,5116.8,6240.0,1123.2
O00409,P021,2,5000.0,3000.0,10000.0,4000.0
O00409,P011,2,2510.0,1129.5,5020.0,2761.0
O00410,P031,2,300.0,210.0,600.0,180.0
O00411,P024,1,6760.0,4056.0,6760.0,2704.0
O00412,P002,1,13650.0,11193.0,13650.0,2457.0
O00412,P024,3,6760.0,4056.0,20280.0,8112.0
O00412,P003,2,6240.0,5116.8,12480.0,2246.4
O00413,P011,3,2510.0,1129.5,7530.0,4141.5
O00413,P030,2,430.0,301.0,860.0,258.0
O00414,P014,3,3580.0,1611.0,10740.0,5907.0
O00415,P031,2,300.0,210.0,600.0,180.0
O00415,P037,2,2340.0,1521.0,4680.0,1638.0
O00416,P024,1,6760.0,4056.0,6760.0,2704.0
O00417,P022,3,5060.0,3036.0,15180.0,6072.0
O00418,P033,1,920.0,598.0,920.0,322.0
O00418,P023,1,3770.0,2262.0,3770.0,1508.0
O00418,P030,3,430.0,301.0,1290.0,387.0
O00419,P004,2,4620.0,3788.4,9240.0,1663.2
O00420,P029,2,660.0,462.0,1320.0,396.0
O00420,P002,2,13650.0,11193.0,27300.0,4914.0
O00421,P018,3,1660.0,996.0,4980.0,1992.0
O00422,P007,1,12200.0,10004.0,12200.0,2196.0
O00423,P008,2,13730.0,11258.6,27460.0,4942.8
O00424,P009,3,810.0,364.5,2430.0,1336.5
O00424,P037,1,2340.0,1521.0,2340.0,819.0
O00425,P009,1,810.0,364.5,810.0,445.5
O00426,P006,3,14630.0,11996.6,43890.0,7900.2
O00426,P024,3,6760.0,4056.0,20280.0,8112.0
O00427,P022,1,5060.0,3036.0,5060.0,2024.0
O00428,P024,1,6760.0,4056.0,6760.0,2704.0
O00429,P020,3,7480.0,4488.0,22440.0,8976.0
O00429,P007,1,12200.0,10004.0,12200.0,2196.0
O00430,P014,1,3580.0,1611.0,3580.0,1969.0
O00430,P007,1,12200.0,10004.0,12200.0,2196.0
O00430,P006,3,14630.0,11996.6,43890.0,7900.2
O00431,P013,2,1910.0,859.5,3820.0,2101.0
O00432,P020,3,7480.0,4488.0,22440.0,8976.0
O00432,P010,1,1150.0,517.5,1150.0,632.5
O00433,P017,2,1790.0,1074.0,3580.0,1432.0
O00433,P013,1,1910.0,859.5,1910.0,1050.5
O00433,P014,3,3580.0,1611.0,10740.0,5907.0
O00434,P035,3,1500.0,975.0,4500.0,1575.0
O00434,P002,1,13650.0,11193.0,13650.0,2457.0
O00435,P003,3,6240.0,5116.8,18720.0,3369.6
O00435,P025,3,360.0,252.0,1080.0,324.0
O00436,P016,1,1230.0,553.5,1230.0,676.5
O00436,P014,3,3580.0,1611.0,10740.0,5907.0
O00437,P026,1,590.0,413.0,590.0,177.0
O00438,P028,1,170.0,119.0,170.0,51.0
O00439,P021,1,5000.0,3000.0,5000.0,2000.0
O00439,P019,3,1400.0,840.0,4200.0,1680.0
O00439,P031,3,300.0,210.0,900.0,270.0
O00440,P003,2,6240.0,5116.8,12480.0,2246.4
O00441,P022,2,5060.0,3036.0,10120.0,4048.0
O00442,P001,2,19110.0,15670.2,38220.0,6879.6
O00443,P002,3,13650.0,11193.0,40950.0,7371.0
O00443,P032,1,860.0,559.0,860.0,301.0
O00444,P030,2,430.0,301.0,860.0,258.0
O00445,P036,3,1640.0,1066.0,4920.0,1722.0
O00445,P010,1,1150.0,517.5,1150.0,632.5
O00446,P009,2,810.0,364.5,1620.0,891.0
O00446,P010,3,1150.0,517.5,3450.0,1897.5
O00447,P021,3,5000.0,3000.0,15000.0,6000.0
O00448,P008,3,13730.0,11258.6,41190.0,7414.2
O00448,P021,3,5000.0,3000.0,15000.0,6000.0
O00449,P016,1,1230.0,553.5,1230.0,676.5
O00450,P034,3,2240.0,1456.0,6720.0,2352.0
O00450,P003,3,6240.0,5116.8,18720.0,3369.6
O00450,P014,2,3580.0,1611.0,7160.0,3938.0
O00451,P031,1,300.0,210.0,300.0,90.0
O00451,P026,1,590.0,413.0,590.0,177.0
O00452,P009,1,810.0,364.5,810.0,445.5
O00452,P005,1,6010.0,4928.2,6010.0,1081.8
O00453,P007,2,12200.0,10004.0,24400.0,4392.0
O00454,P026,2,590.0,413.0,1180.0,354.0
O00454,P016,3,1230.0,553.5,3690.0,2029.5
O00455,P013,3,1910.0,859.5,5730.0,3151.5
O00455,P019,2,1400.0,840.0,2800.0,1120.0
O00455,P022,3,5060.0,3036.0,15180.0,6072.0
O00456,P023,1,3770.0,2262.0,3770.0,1508.0
O00457,P005,3,6010.0,4928.2,18030.0,3245.4
O00457,P031,3,300.0,210.0,900.0,270.0
O00458,P031,2,300.0,210.0,600.0,180.0
O00459,P006,2,14630.0,11996.6,29260.0,5266.8
O00459,P015,2,2650.0,1192.5,5300.0,2915.0
O00460,P008,2,13730.0,11258.6,27460.0,4942.8
O00461,P029,2,660.0,462.0,1320.0,396.0
O00461,P008,2,13730.0,11258.6,27460.0,4942.8
O00462,P036,1,1640.0,1066.0,1640.0,574.0
O00462,P033,2,920.0,598.0,1840.0,644.0
O00462,P026,1,590.0,413.0,590.0,177.0
O00462,P032,3,860.0,559.0,2580.0,903.0
O00463,P026,1,590.0,413.0,590.0,177.0
O00464,P004,2,4620.0,3788.4,9240.0,1663.2
O00465,P012,3,670.0,301.5,2010.0,1105.5
O00466,P008,3,13730.0,11258.6,41190.0,7414.2
O00467,P032,1,860.0,559.0,860.0,301.0
O00467,P013,2,1910.0,859.5,3820.0,2101.0
O00468,P012,2,670.0,301.5,1340.0,737.0
O00468,P016,2,1230.0,553.5,2460.0,1353.0
O00469,P006,3,14630.0,11996.6,43890.0,7900.2
O00469,P003,1,6240.0,5116.8,6240.0,1123.2
O00470,P005,3,6010.0,4928.2,18030.0,3245.4
O00471,P019,1,1400.0,840.0,1400.0,560.0
O00472,P020,1,7480.0,4488.0,7480.0,2992.0
O00472,P013,1,1910.0,859.5,1910.0,1050.5
O00473,P020,3,7480.0,4488.0,22440.0,8976.0
O00473,P006,3,14630.0,11996.6,43890.0,7900.2
O00474,P019,3,1400.0,840.0,4200.0,1680.0
O00475,P006,2,14630.0,11996.6,29260.0,5266.8
O00476,P017,3,1790.0,1074.0,5370.0,2148.0
O00477,P032,2,860.0,559.0,1720.0,602.0
O00478,P019,3,1400.0,840.0,4200.0,1680.0
O00478,P037,3,2340.0,1521.0,7020.0,2457.0
O00479,P017,2,1790.0,1074.0,3580.0,1432.0
O00479,P037,2,2340.0,1521.0,4680.0,1638.0
O00480,P001,3,19110.0,15670.2,57330.0,10319.4
O00480,P011,1,2510.0,1129.5,2510.0,1380.5
O00481,P037,1,2340.0,1521.0,2340.0,819.0
O00481,P019,1,1400.0,840.0,1400.0,560.0
O00481,P033,3,920.0,598.0,2760.0,966.0
O00482,P004,1,4620.0,3788.4,4620.0,831.6
O00483,P027,1,920.0,644.0,920.0,276.0
O00484,P026,3,590.0,413.0,1770.0,531.0
O00485,P033,2,920.0,598.0,1840.0,644.0
O00485,P014,3,3580.0,1611.0,10740.0,5907.0
O00486,P006,3,14630.0,11996.6,43890.0,7900.2
O00487,P016,1,1230.0,553.5,1230.0,676.5
O00488,P036,2,1640.0,1066.0,3280.0,1148.0
O00489,P022,3,5060.0,3036.0,15180.0,6072.0
O00490,P005,1,6010.0,4928.2,6010.0,1081.8
O00491,P012,3,670.0,301.5,2010.0,1105.5
O00492,P013,3,1910.0,859.5,5730.0,3151.5
O00492,P029,3,660.0,462.0,1980.0,594.0
O00492,P019,2,1400.0,840.0,2800.0,1120.0
O00492,P023,2,3770.0,2262.0,7540.0,3016.0
O00493,P024,1,6760.0,4056.0,6760.0,2704.0
O00493,P017,3,1790.0,1074.0,5370.0,2148.0
O00493,P012,3,670.0,301.5,2010.0,1105.5
O00494,P031,1,300.0,210.0,300.0,90.0
O00494,P030,1,430.0,301.0,430.0,129.0
O00494,P036,3,1640.0,1066.0,4920.0,1722.0
O00495,P019,2,1400.0,840.0,2800.0,1120.0
O00496,P020,3,7480.0,4488.0,22440.0,8976.0
O00496,P021,2,5000.0,3000.0,10000.0,4000.0
O00497,P018,3,1660.0,996.0,4980.0,1992.0
O00497,P020,2,7480.0,4488.0,14960.0,5984.0
O00498,P035,3,1500.0,975.0,4500.0,1575.0
O00498,P016,1,1230.0,553.5,1230.0,676.5
O00499,P030,3,430.0,301.0,1290.0,387.0
O00500,P021,2,5000.0,3000.0,10000.0,4000.0
O00500,P028,3,170.0,119.0,510.0,153.0
O00500,P026,3,590.0,413.0,1770.0,531.0
O00500,P018,2,1660.0,996.0,3320.0,1328.0
O00501,P031,2,300.0,210.0,600.0,180.0
O00501,P015,3,2650.0,1192.5,7950.0,4372.5
O00501,P021,2,5000.0,3000.0,10000.0,4000.0
O00502,P011,2,2510.0,1129.5,5020.0,2761.0
O00502,P031,3,300.0,210.0,900.0,270.0
O00502,P030,3,430.0,301.0,1290.0,387.0
O00503,P032,2,860.0,559.0,1720.0,602.0
O00504,P003,1,6240.0,5116.8,6240.0,1123.2
O00504,P013,3,1910.0,859.5,5730.0,3151.5
O00504,P007,3,12200.0,10004.0,36600.0,6588.0
O00504,P022,3,5060.0,3036.0,15180.0,6072.0
O00505,P024,1,6760.0,4056.0,6760.0,2704.0
O00505,P015,2,2650.0,1192.5,5300.0,2915.0
O00505,P005,1,6010.0,4928.2,6010.0,1081.8
O00506,P009,2,810.0,364.5,1620.0,891.0
O00506,P021,2,5000.0,3000.0,10000.0,4000.0
O00507,P006,2,14630.0,11996.6,29260.0,5266.8
O00507,P016,1,1230.0,553.5,1230.0,676.5
O00508,P013,2,1910.0,859.5,3820.0,2101.0
O00509,P007,1,12200.0,10004.0,12200.0,2196.0
O00509,P021,1,5000.0,3000.0,5000.0,2000.0
O00510,P012,1,670.0,301.5,670.0,368.5
O00511,P010,3,1150.0,517.5,3450.0,1897.5
O00512,P024,3,6760.0,4056.0,20280.0,8112.0
O00513,P011,3,2510.0,1129.5,7530.0,4141.5
O00513,P012,1,670.0,301.5,670.0,368.5
O00514,P036,3,1640.0,1066.0,4920.0,1722.0
O00515,P009,1,810.0,364.5,810.0,445.5
O00515,P019,3,1400.0,840.0,4200.0,1680.0
O00515,P007,2,12200.0,10004.0,24400.0,4392.0
O00516,P036,3,1640.0,1066.0,4920.0,1722.0
O00516,P007,3,12200.0,10004.0,36600.0,6588.0
O00516,P008,1,13730.0,11258.6,13730.0,2471.4
O00516,P014,1,3580.0,1611.0,3580.0,1969.0
O00517,P025,3,360.0,252.0,1080.0,324.0
O00517,P010,3,1150.0,517.5,3450.0,1897.5
O00518,P019,2,1400.0,840.0,2800.0,1120.0
O00518,P015,1,2650.0,1192.5,2650.0,1457.5
O00518,P024,3,6760.0,4056.0,20280.0,8112.0
O00519,P010,2,1150.0,517.5,2300.0,1265.0
O00520,P017,1,1790.0,1074.0,1790.0,716.0
O00520,P002,3,13650.0,11193.0,40950.0,7371.0
O00520,P030,1,430.0,301.0,430.0,129.0
O00521,P009,1,810.0,364.5,810.0,445.5
O00521,P030,2,430.0,301.0,860.0,258.0
O00522,P018,3,1660.0,996.0,4980.0,1992.0
O00522,P010,2,1150.0,517.5,2300.0,1265.0
O00523,P007,1,12200.0,10004.0,12200.0,2196.0
O00524,P010,3,1150.0,517.5,3450.0,1897.5
O00524,P006,1,14630.0,11996.6,14630.0,2633.4
O00524,P001,2,19110.0,15670.2,38220.0,6879.6
O00525,P029,2,660.0,462.0,1320.0,396.0
O00526,P003,2,6240.0,5116.8,12480.0,2246.4
O00527,P024,3,6760.0,4056.0,20280.0,8112.0
O00528,P022,1,5060.0,3036.0,5060.0,2024.0
O00529,P019,1,1400.0,840.0,1400.0,560.0
O00530,P024,1,6760.0,4056.0,6760.0,2704.0
O00531,P037,2,2340.0,1521.0,4680.0,1638.0
O00532,P018,2,1660.0,996.0,3320.0,1328.0
O00533,P023,1,3770.0,2262.0,3770.0,1508.0
O00534,P010,1,1150.0,517.5,1150.0,632.5
O00535,P025,3,360.0,252.0,1080.0,324.0
O00536,P016,3,1230.0,553.5,3690.0,2029.5
O00537,P025,3,360.0,252.0,1080.0,324.0
O00537,P032,3,860.0,559.0,2580.0,903.0
O00538,P031,2,300.0,210.0,600.0,180.0
O00539,P011,3,2510.0,1129.5,7530.0,4141.5
O00539,P019,2,1400.0,840.0,2800.0,1120.0
O00540,P017,3,1790.0,1074.0,5370.0,2148.0
O00540,P031,3,300.0,210.0,900.0,270.0
O00540,P032,3,860.0,559.0,2580.0,903.0
O00541,P018,2,1660.0,996.0,3320.0,1328.0
O00542,P026,3,590.0,413.0,1770.0,531.0
O00542,P020,1,7480.0,4488.0,7480.0,2992.0
O00543,P036,1,1640.0,1066.0,1640.0,574.0
O00544,P016,1,1230.0,553.5,1230.0,676.5
O00545,P024,2,6760.0,4056.0,13520.0,5408.0
O00546,P007,1,12200.0,10004.0,12200.0,2196.0
O00547,P032,3,860.0,559.0,2580.0,903.0
O00548,P014,1,3580.0,1611.0,3580.0,1969.0
O00549,P002,3,13650.0,11193.0,40950.0,7371.0
O00550,P008,3,13730.0,11258.6,41190.0,7414.2
O00551,P010,1,1150.0,517.5,1150.0,632.5
O00552,P033,3,920.0,598.0,2760.0,966.0
O00552,P012,1,670.0,301.5,670.0,368.5
O00553,P023,2,3770.0,2262.0,7540.0,3016.0
O00553,P014,1,3580.0,1611.0,3580.0,1969.0
O00553,P025,3,360.0,252.0,1080.0,324.0
O00554,P010,1,1150.0,517.5,1150.0,632.5
O00554,P018,3,1660.0,996.0,4980.0,1992.0
O00555,P004,3,4620.0,3788.4,13860.0,2494.8
O00556,P014,1,3580.0,1611.0,3580.0,1969.0
O00556,P008,1,13730.0,11258.6,13730.0,2471.4
O00557,P015,3,2650.0,1192.5,7950.0,4372.5
O00557,P016,2,1230.0,553.5,2460.0,1353.0
O00557,P010,3,1150.0,517.5,3450.0,1897.5
O00558,P035,2,1500.0,975.0,3000.0,1050.0
O00558,P020,1,7480.0,4488.0,7480.0,2992.0
O00559,P006,3,14630.0,11996.6,43890.0,7900.2
O00560,P008,2,13730.0,11258.6,27460.0,4942.8
O00560,P012,1,670.0,301.5,670.0,368.5
O00561,P006,2,14630.0,11996.6,29260.0,5266.8
O00561,P015,1,2650.0,1192.5,2650.0,1457.5
O00562,P017,3,1790.0,1074.0,5370.0,2148.0
O00562,P008,3,13730.0,11258.6,41190.0,7414.2
O00562,P005,2,6010.0,4928.2,12020.0,2163.6
O00563,P030,3,430.0,301.0,1290.0,387.0
O00564,P012,2,670.0,301.5,1340.0,737.0
O00564,P004,1,4620.0,3788.4,4620.0,831.6
O00565,P012,3,670.0,301.5,2010.0,1105.5
O00565,P028,1,170.0,119.0,170.0,51.0
O00566,P033,3,920.0,598.0,2760.0,966.0
O00567,P037,2,2340.0,1521.0,4680.0,1638.0
O00567,P021,2,5000.0,3000.0,10000.0,4000.0
O00568,P016,1,1230.0,553.5,1230.0,676.5
O00568,P011,2,2510.0,1129.5,5020.0,2761.0
O00568,P002,3,13650.0,11193.0,40950.0,7371.0
O00569,P025,3,360.0,252.0,1080.0,324.0
O00570,P030,3,430.0,301.0,1290.0,387.0
O00570,P037,1,2340.0,1521.0,2340.0,819.0
O00571,P015,1,2650.0,1192.5,2650.0,1457.5
O00571,P001,2,19110.0,15670.2,38220.0,6879.6
O00571,P037,1,2340.0,1521.0,2340.0,819.0
O00572,P007,2,12200.0,10004.0,24400.0,4392.0
O00573,P002,3,13650.0,11193.0,40950.0,7371.0
O00574,P011,2,2510.0,1129.5,5020.0,2761.0
O00574,P036,3,1640.0,1066.0,4920.0,1722.0
O00574,P024,2,6760.0,4056.0,13520.0,5408.0
O00574,P015,1,2650.0,1192.5,2650.0,1457.5
O00575,P022,3,5060.0,3036.0,15180.0,6072.0
O00575,P023,3,3770.0,2262.0,11310.0,4524.0
O00576,P019,2,1400.0,840.0,2800.0,1120.0
O00576,P013,1,1910.0,859.5,1910.0,1050.5
O00576,P031,3,300.0,210.0,900.0,270.0
O00577,P004,2,4620.0,3788.4,9240.0,1663.2
O00577,P021,1,5000.0,3000.0,5000.0,2000.0
O00578,P033,2,920.0,598.0,1840.0,644.0
O00578,P013,1,1910.0,859.5,1910.0,1050.5
O00579,P033,1,920.0,598.0,920.0,322.0
O00580,P029,3,660.0,462.0,1980.0,594.0
O00580,P014,1,3580.0,1611.0,3580.0,1969.0
O00581,P037,3,2340.0,1521.0,7020.0,2457.0
O00582,P016,3,1230.0,553.5,3690.0,2029.5
O00583,P004,3,4620.0,3788.4,13860.0,2494.8
O00584,P001,2,19110.0,15670.2,38220.0,6879.6
O00584,P022,3,5060.0,3036.0,15180.0,6072.0
O00584,P023,3,3770.0,2262.0,11310.0,4524.0
O00585,P008,1,13730.0,11258.6,13730.0,2471.4
O00586,P010,1,1150.0,517.5,1150.0,632.5
O00586,P011,1,2510.0,1129.5,2510.0,1380.5
O00587,P004,2,4620.0,3788.4,9240.0,1663.2
O00588,P013,3,1910.0,859.5,5730.0,3151.5
O00588,P017,1,1790.0,1074.0,1790.0,716.0
O00588,P019,1,1400.0,840.0,1400.0,560.0
O00589,P010,2,1150.0,517.5,2300.0,1265.0
O00590,P032,1,860.0,559.0,860.0,301.0
O00590,P008,3,13730.0,11258.6,41190.0,7414.2
O00590,P009,1,810.0,364.5,810.0,445.5
O00591,P031,1,300.0,210.0,300.0,90.0
O00591,P037,3,2340.0,1521.0,7020.0,2457.0
O00592,P026,1,590.0,413.0,590.0,177.0
O00593,P035,2,1500.0,975.0,3000.0,1050.0
O00593,P002,2,13650.0,11193.0,27300.0,4914.0
O00593,P037,1,2340.0,1521.0,2340.0,819.0
