order_id,customer_id,order_date,status,payment_method,subtotal,discount,revenue,city,segment
O00286,C0224,2024-02-19,Delivered,COD,1840.0,42.04,1797.96,Chennai,Premium
O00287,C0273,2023-04-05,Delivered,UPI,26630.0,7.55,26622.45,Ahmedabad,VIP
O00288,C0485,2023-12-12,Returned,Credit Card,15000.0,1536.85,13463.15,Hyderabad,Regular
O00289,C0269,2023-12-24,Delivered,Credit Card,15100.0,688.83,14411.17,Pune,VIP
O00290,C0456,2023-07-06,Delivered,Debit Card,22160.0,4400.15,17759.85,Bangalore,VIP
O00291,C0117,2024-12-05,Cancelled,Credit Card,4980.0,206.57,0.0,Delhi,VIP
O00292,C0140,2024-10-22,Delivered,Credit Card,7020.0,244.87,6775.13,Delhi,Premium
O00293,C0141,2024-07-07,Delivered,Debit Card,43890.0,3741.89,40148.11,Ahmedabad,VIP
O00294,C0224,2023-12-14,Delivered,Wallet,20710.0,1433.02,19276.98,Chennai,Premium
O00295,C0236,2023-11-21,Returned,Credit Card,660.0,4.79,655.21,Chennai,VIP
O00296,C0426,2024-06-22,Delivered,Credit Card,1400.0,241.26,1158.74,Hyderabad,VIP
O00297,C0052,2024-02-21,Delivered,Credit Card,4680.0,713.45,3966.55,Kolkata,Regular
O00298,C0259,2023-03-13,Cancelled,UPI,2240.0,128.58,0.0,Ahmedabad,VIP
O00299,C0144,2024-01-14,Delivered,Credit Card,6690.0,20.94,6669.06,Ahmedabad,Premium
O00300,C0210,2024-10-02,Delivered,UPI,35180.0,6271.49,28908.51,Hyderabad,Regular
O00301,C0451,2023-12-12,Delivered,Debit Card,3690.0,715.05,2974.95,Kolkata,Regular
O00302,C0263,2023-03-01,Delivered,UPI,29200.0,184.16,29015.84,Hyderabad,VIP
O00303,C0294,2024-09-20,Delivered,Wallet,2300.0,271.59,2028.41,Mumbai,Premium
O00304,C0227,2023-07-29,Delivered,UPI,13310.0,2332.7,10977.3,Hyderabad,Regular
O00305,C0038,2023-09-03,Delivered,Credit Card,4200.0,777.85,3422.15,Delhi,Regular
O00306,C0476,2023-07-05,Returned,COD,2300.0,80.71,2219.29,Ahmedabad,Premium
O00307,C0426,2023-10-14,Delivered,UPI,3690.0,335.81,3354.19,Hyderabad,VIP
O00308,C0369,2024-09-01,Delivered,UPI,18690.0,314.4,18375.6,Bangalore,Premium
O00309,C0300,2024-01-22,Cancelled,Net Banking,6720.0,592.54,0.0,Ahmedabad,Premium
O00310,C0379,2023-07-31,Returned,UPI,3820.0,30.77,3789.23,Mumbai,Regular
O00311,C0251,2024-11-04,Cancelled,Credit Card,14320.0,1508.44,0.0,Kolkata,Premium
O00312,C0370,2024-11-05,Delivered,Credit Card,510.0,78.48,431.52,Pune,Premium
O00313,C0259,2024-11-01,Delivered,Credit Card,660.0,131.99,528.01,Ahmedabad,VIP
O00314,C0426,2023-08-22,Delivered,Debit Card,7530.0,1077.8,6452.2,Hyderabad,VIP
O00315,C0221,2023-12-09,Cancelled,COD,6010.0,944.32,0.0,Bangalore,Regular
O00316,C0117,2024-12-24,Processing,UPI,1500.0,196.84,1303.16,Delhi,VIP
O00317,C0220,2024-09-11,Processing,COD,18760.0,2402.26,16357.74,Pune,VIP
O00318,C0022,2023-02-01,Delivered,COD,18030.0,3522.8,14507.2,Hyderabad,Premium
O00319,C0160,2023-03-17,Delivered,Net Banking,7090.0,1249.61,5840.39,Chennai,Regular
O00320,C0259,2023-12-15,Delivered,COD,11310.0,1730.53,9579.47,Ahmedabad,VIP
O00321,C0251,2024-11-19,Delivered,UPI,3580.0,252.4,3327.6,Kolkata,Premium
O00322,C0139,2024-02-13,Delivered,Credit Card,1660.0,224.68,1435.32,Pune,Premium
O00323,C0027,2023-12-30,Delivered,Wallet,24860.0,1755.88,23104.12,Kolkata,Premium
O00324,C0115,2023-05-02,Delivered,UPI,11310.0,910.3,10399.7,Pune,VIP
O00325,C0123,2024-06-28,Delivered,COD,14300.0,2546.84,11753.16,Mumbai,Regular
O00326,C0222,2024-10-10,Delivered,UPI,5880.0,592.75,5287.25,Bangalore,VIP
O00327,C0422,2023-11-06,Delivered,Credit Card,1080.0,60.68,1019.32,Mumbai,Premium
O00328,C0236,2024-09-13,Delivered,COD,3070.0,314.97,2755.03,Chennai,VIP
O00329,C0464,2024-12-14,Delivered,UPI,18210.0,1579.98,16630.02,Delhi,Regular
O00330,C0434,2023-07-30,Returned,Credit Card,5370.0,586.46,4783.54,Ahmedabad,Premium
O00331,C0162,2024-01-27,Returned,UPI,27240.0,4725.3,22514.7,Delhi,VIP
O00332,C0328,2023-09-22,Delivered,Credit Card,5370.0,744.83,4625.17,Pune,VIP
O00333,C0322,2024-09-24,Delivered,UPI,670.0,93.25,576.75,Hyderabad,Premium
O00334,C0192,2024-03-29,Delivered,Credit Card,17510.0,93.48,17416.52,Bangalore,VIP
O00335,C0108,2024-06-03,Delivered,Credit Card,37440.0,6424.81,31015.19,Chennai,Regular
O00336,C0493,2024-09-28,Processing,Debit Card,5540.0,477.67,5062.33,Delhi,Premium
O00337,C0162,2023-11-13,Delivered,UPI,8130.0,330.54,7799.46,Delhi,VIP
O00338,C0408,2024-11-21,Returned,COD,27640.0,1928.51,25711.49,Ahmedabad,Regular
O00339,C0109,2024-02-07,Delivered,Debit Card,3600.0,576.11,3023.89,Kolkata,VIP
O00340,C0412,2023-07-01,Delivered,UPI,23520.0,3281.67,20238.33,Ahmedabad,VIP
O00341,C0379,2024-07-24,Cancelled,Credit Card,72350.0,732.2,0.0,Mumbai,Regular
O00342,C0260,2024-09-25,Delivered,COD,19980.0,3057.7,16922.3,Bangalore,Premium
O00343,C0198,2023-10-08,Delivered,Credit Card,1910.0,359.78,1550.22,Chennai,Premium
O00344,C0137,2024-10-26,Delivered,Credit Card,9240.0,1278.8,7961.2,Delhi,Regular
O00345,C0199,2024-11-17,Delivered,UPI,1980.0,134.94,1845.06,Hyderabad,Regular
O00346,C0220,2023-09-15,Delivered,UPI,6760.0,111.48,6648.52,Pune,VIP
O00347,C0474,2024-12-23,Delivered,UPI,2510.0,17.43,2492.57,Chennai,Premium
O00348,C0152,2023-06-12,Delivered,Credit Card,21760.0,2801.09,18958.91,Bangalore,VIP
O00349,C0398,2023-07-29,Delivered,UPI,3000.0,575.81,2424.19,Kolkata,Premium
O00350,C0023,2023-07-18,Returned,Credit Card,900.0,106.95,793.05,Mumbai,Premium
O00351,C0117,2024-11-12,Delivered,UPI,4010.0,326.61,3683.39,Delhi,VIP
O00352,C0054,2024-06-25,Cancelled,UPI,7790.0,720.16,0.0,Chennai,Regular
O00353,C0201,2023-06-25,Delivered,UPI,19350.0,2123.21,17226.79,Pune,Premium
O00354,C0326,2023-12-04,Delivered,UPI,590.0,67.8,522.2,Kolkata,VIP
O00355,C0105,2024-05-12,Delivered,UPI,1720.0,5.52,1714.48,Mumbai,Regular
O00356,C0260,2023-04-07,Delivered,Net Banking,340.0,31.18,308.82,Bangalore,Premium
O00357,C0084,2024-11-06,Returned,Net Banking,12020.0,317.52,11702.48,Ahmedabad,Regular
O00358,C0273,2024-10-01,Delivered,UPI,3000.0,275.08,2724.92,Ahmedabad,VIP
O00359,C0044,2024-01-06,Returned,UPI,7660.0,766.41,6893.59,Ahmedabad,Regular
O00360,C0146,2024-12-15,Delivered,Credit Card,7530.0,358.61,7171.39,Pune,VIP
O00361,C0435,2023-11-23,Delivered,UPI,10740.0,371.79,10368.21,Chennai,VIP
O00362,C0115,2024-12-23,Cancelled,Debit Card,15850.0,2758.35,0.0,Pune,VIP
O00363,C0251,2024-07-06,Delivered,Wallet,6720.0,450.41,6269.59,Kolkata,Premium
O00364,C0117,2024-06-03,Delivered,Debit Card,15660.0,1760.23,13899.77,Delhi,VIP
O00365,C0017,2023-07-06,Processing,COD,4500.0,514.71,3985.29,Chennai,Premium
O00366,C0435,2024-11-06,Delivered,Credit Card,3000.0,479.21,2520.79,Chennai,VIP
O00367,C0198,2023-11-28,Processing,UPI,6010.0,1074.72,4935.28,Chennai,Premium
O00368,C0056,2023-07-04,Returned,UPI,1590.0,69.2,1520.8,Chennai,VIP
O00369,C0328,2023-01-15,Delivered,UPI,15300.0,822.15,14477.85,Pune,VIP
O00370,C0101,2024-03-09,Delivered,COD,14440.0,1603.09,12836.91,Pune,Regular
O00371,C0222,2024-01-31,Processing,UPI,29310.0,4585.22,24724.78,Bangalore,VIP
O00372,C0319,2024-08-08,Returned,Credit Card,15180.0,2468.42,12711.58,Pune,VIP
O00373,C0163,2024-11-10,Delivered,Debit Card,2650.0,496.86,2153.14,Ahmedabad,VIP
O00374,C0356,2023-04-02,Delivered,Credit Card,13340.0,2287.95,11052.05,Pune,Regular
O00375,C0197,2024-08-16,Returned,UPI,49190.0,1345.59,47844.41,Mumbai,VIP
O00376,C0088,2023-07-20,Delivered,Credit Card,2430.0,433.69,1996.31,Delhi,Premium
O00377,C0257,2024-10-26,Delivered,Credit Card,33020.0,1623.29,31396.71,Pune,VIP
O00378,C0417,2024-10-08,Processing,UPI,810.0,100.03,709.97,Hyderabad,Regular
O00379,C0272,2024-02-16,Processing,UPI,22650.0,1843.42,20806.58,Ahmedabad,Regular
O00380,C0260,2024-08-02,Delivered,Debit Card,94940.0,4.79,94935.21,Bangalore,Premium
O00381,C0249,2023-10-07,Processing,Wallet,30870.0,3949.52,26920.48,Delhi,VIP
O00382,C0300,2023-12-18,Delivered,Net Banking,7240.0,1376.24,5863.76,Ahmedabad,Premium
O00383,C0213,2024-10-09,Returned,UPI,46380.0,7092.03,39287.97,Hyderabad,Premium
O00384,C0358,2023-12-12,Delivered,Debit Card,5190.0,565.39,4624.61,Ahmedabad,Regular
O00385,C0162,2023-10-27,Delivered,UPI,1630.0,116.24,1513.76,Delhi,VIP
O00386,C0464,2023-12-29,Delivered,Net Banking,13730.0,2182.14,11547.86,Delhi,Regular
O00387,C0283,2024-10-12,Delivered,UPI,15000.0,390.67,14609.33,Kolkata,VIP
O00388,C0480,2023-10-16,Delivered,Wallet,6010.0,1162.64,4847.36,Chennai,Regular
O00389,C0334,2023-07-11,Cancelled,COD,6010.0,1028.13,0.0,Bangalore,Regular
O00390,C0410,2024-08-04,Delivered,Debit Card,8240.0,489.6,7750.4,Kolkata,Regular
O00391,C0310,2024-10-11,Returned,Credit Card,33350.0,4130.47,29219.53,Kolkata,Regular
O00392,C0189,2023-04-26,Delivered,Credit Card,47470.0,2990.04,44479.96,Pune,Premium
O00393,C0091,2023-08-22,Delivered,Credit Card,2580.0,301.38,2278.62,Ahmedabad,Regular
O00394,C0159,2023-06-13,Delivered,Net Banking,11270.0,72.96,11197.04,Delhi,VIP
O00395,C0298,2023-10-22,Delivered,UPI,12160.0,1952.0,10208.0,Pune,Premium
O00396,C0250,2023-12-08,Cancelled,Debit Card,6240.0,585.8,0.0,Bangalore,VIP
O00397,C0038,2024-08-27,Returned,COD,2580.0,155.1,2424.9,Delhi,Regular
O00398,C0356,2024-06-22,Delivered,UPI,43890.0,1293.73,42596.27,Pune,Regular
O00399,C0398,2024-05-18,Delivered,Debit Card,41670.0,2453.79,39216.21,Kolkata,Premium
O00400,C0274,2023-10-24,Processing,Credit Card,9650.0,789.74,8860.26,Ahmedabad,Premium
O00401,C0113,2024-10-18,Delivered,COD,2760.0,131.61,2628.39,Ahmedabad,Regular
O00402,C0220,2023-12-18,Delivered,Credit Card,3320.0,265.78,3054.22,Pune,VIP
O00403,C0326,2024-12-21,Delivered,Wallet,3280.0,237.25,3042.75,Kolkata,VIP
O00404,C0332,2024-06-02,Returned,Credit Card,23740.0,426.65,23313.35,Delhi,VIP
O00405,C0093,2023-05-26,Delivered,Credit Card,2580.0,510.63,2069.37,Mumbai,Regular
O00406,C0115,2024-07-12,Processing,Debit Card,1790.0,284.59,1505.41,Pune,VIP
O00407,C0499,2023-10-12,Delivered,Credit Card,4230.0,321.14,3908.86,Delhi,VIP
O00408,C0490,2024-07-18,Delivered,Credit Card,9070.0,1373.26,7696.74,Hyderabad,Regular
O00409,C0429,2023-03-22,Delivered,UPI,27270.0,3503.78,23766.22,Delhi,VIP
O00410,C0075,2023-07-12,Delivered,COD,600.0,111.56,488.44,Hyderabad,VIP
O00411,C0024,2024-10-25,Delivered,UPI,6760.0,646.85,6113.15,Ahmedabad,VIP
O00412,C0204,2023-08-14,Delivered,UPI,46410.0,4910.38,41499.62,Delhi,VIP
O00413,C0007,2024-10-16,Delivered,Debit Card,8390.0,619.01,7770.99,Hyderabad,VIP
O00414,C0162,2023-09-17,Delivered,Debit Card,10740.0,2118.49,8621.51,Delhi,VIP
O00415,C0189,2024-06-12,Returned,Credit Card,5280.0,51.84,5228.16,Pune,Premium
O00416,C0269,2024-07-23,Delivered,UPI,6760.0,684.34,6075.66,Pune,VIP
O00417,C0268,2024-01-14,Delivered,Credit Card,15180.0,461.99,14718.01,Ahmedabad,Premium
O00418,C0198,2023-10-03,Delivered,UPI,5980.0,734.86,5245.14,Chennai,Premium
O00419,C0103,2023-08-05,Returned,Net Banking,9240.0,1367.62,7872.38,Mumbai,Premium
O00420,C0265,2023-02-08,Delivered,Debit Card,28620.0,2673.81,25946.19,Bangalore,Regular
O00421,C0458,2023-10-02,Delivered,COD,4980.0,793.1,4186.9,Ahmedabad,Premium
O00422,C0474,2024-06-24,Processing,UPI,12200.0,219.78,11980.22,Chennai,Premium
O00423,C0326,2024-12-02,Delivered,UPI,27460.0,5025.96,22434.04,Kolkata,VIP
O00424,C0047,2024-11-01,Delivered,Credit Card,4770.0,812.74,3957.26,Ahmedabad,Premium
O00425,C0163,2024-09-07,Delivered,UPI,810.0,86.1,723.9,Ahmedabad,VIP
O00426,C0439,2024-09-22,Delivered,COD,64170.0,6152.01,58017.99,Pune,Premium
O00427,C0328,2024-07-05,Cancelled,UPI,5060.0,299.11,0.0,Pune,VIP
O00428,C0054,2023-09-04,Delivered,Credit Card,6760.0,774.09,5985.91,Chennai,Regular
O00429,C0419,2024-11-18,Delivered,UPI,34640.0,4694.92,29945.08,Ahmedabad,Regular
O00430,C0319,2024-07-08,Delivered,UPI,59670.0,1016.94,58653.06,Pune,VIP
O00431,C0135,2024-03-09,Delivered,Credit Card,3820.0,555.24,3264.76,Pune,Premium
O00432,C0192,2023-05-08,Delivered,Credit Card,23590.0,4362.92,19227.08,Bangalore,VIP
O00433,C0436,2023-12-07,Delivered,UPI,16230.0,143.83,16086.17,Ahmedabad,Regular
O00434,C0332,2023-12-13,Delivered,Credit Card,18150.0,1301.0,16849.0,Delhi,VIP
O00435,C0152,2024-10-29,Delivered,UPI,19800.0,2659.27,17140.73,Bangalore,VIP
O00436,C0021,2024-02-22,Delivered,Debit Card,11970.0,1567.06,10402.94,Kolkata,Premium
O00437,C0233,2023-11-06,Processing,Debit Card,590.0,45.83,544.17,Chennai,Regular
O00438,C0117,2024-12-20,Cancelled,UPI,170.0,5.74,0.0,Delhi,VIP
O00439,C0169,2023-05-08,Delivered,UPI,10100.0,1139.17,8960.83,Pune,Premium
O00440,C0192,2023-11-26,Delivered,Credit Card,12480.0,1941.85,10538.15,Bangalore,VIP
O00441,C0488,2023-02-18,Delivered,Net Banking,10120.0,491.21,9628.79,Chennai,Premium
O00442,C0218,2024-08-21,Delivered,Credit Card,38220.0,7396.81,30823.19,Hyderabad,Premium
O00443,C0404,2024-11-23,Delivered,Debit Card,41810.0,1596.88,40213.12,Delhi,Premium
O00444,C0021,2023-09-17,Delivered,COD,860.0,101.52,758.48,Kolkata,Premium
O00445,C0375,2024-10-26,Delivered,UPI,6070.0,191.31,5878.69,Delhi,Regular
O00446,C0384,2023-09-25,Processing,Debit Card,5070.0,493.42,4576.58,Hyderabad,Regular
O00447,C0059,2024-11-19,Delivered,Net Banking,15000.0,2361.21,12638.79,Bangalore,Premium
O00448,C0365,2024-08-30,Processing,Debit Card,56190.0,3184.14,53005.86,Pune,Premium
O00449,C0497,2024-10-02,Delivered,Credit Card,1230.0,175.47,1054.53,Bangalore,Regular
O00450,C0137,2023-01-21,Delivered,Debit Card,32600.0,2374.77,30225.23,Delhi,Regular
O00451,C0024,2024-12-13,Delivered,UPI,890.0,5.14,884.86,Ahmedabad,VIP
O00452,C0404,2024-08-13,Delivered,UPI,6820.0,344.05,6475.95,Delhi,Premium
O00453,C0045,2023-10-02,Delivered,Debit Card,24400.0,4304.85,20095.15,Chennai,Regular
O00454,C0432,2024-10-13,Delivered,Credit Card,4870.0,337.79,4532.21,Kolkata,Regular
O00455,C0442,2023-09-18,Cancelled,UPI,23710.0,2328.5,0.0,Ahmedabad,Regular
O00456,C0007,2024-11-02,Delivered,Credit Card,3770.0,376.67,3393.33,Hyderabad,VIP
O00457,C0365,2023-05-10,Delivered,Credit Card,18930.0,2900.73,16029.27,Pune,Premium
O00458,C0204,2024-07-29,Delivered,COD,600.0,97.25,502.75,Delhi,VIP
O00459,C0394,2024-02-16,Delivered,Debit Card,34560.0,6531.43,28028.57,Ahmedabad,Regular
O00460,C0294,2023-04-22,Delivered,UPI,27460.0,1497.8,25962.2,Mumbai,Premium
O00461,C0326,2023-08-24,Cancelled,UPI,28780.0,2488.54,0.0,Kolkata,VIP
O00462,C0176,2023-01-15,Delivered,UPI,6650.0,687.3,5962.7,Kolkata,Regular
O00463,C0144,2023-12-17,Delivered,Net Banking,590.0,112.07,477.93,Ahmedabad,Premium
O00464,C0326,2023-10-01,Delivered,UPI,9240.0,314.56,8925.44,Kolkata,VIP
O00465,C0430,2024-04-22,Delivered,COD,2010.0,303.25,1706.75,Chennai,Premium
O00466,C0471,2023-09-28,Cancelled,Credit Card,41190.0,7538.23,0.0,Hyderabad,VIP
O00467,C0360,2023-09-30,Delivered,Wallet,4680.0,713.62,3966.38,Bangalore,Premium
O00468,C0141,2024-08-24,Processing,UPI,3800.0,523.15,3276.85,Ahmedabad,VIP
O00469,C0291,2023-02-25,Returned,Net Banking,50130.0,149.68,49980.32,Delhi,VIP
O00470,C0118,2024-11-16,Delivered,Credit Card,18030.0,833.27,17196.73,Kolkata,VIP
O00471,C0226,2024-10-23,Delivered,UPI,1400.0,24.02,1375.98,Mumbai,VIP
O00472,C0224,2024-07-06,Delivered,Debit Card,9390.0,1626.56,7763.44,Chennai,Premium
O00473,C0170,2024-04-16,Delivered,COD,66330.0,5741.43,60588.57,Kolkata,Premium
O00474,C0268,2024-11-11,Delivered,Debit Card,4200.0,21.4,4178.6,Ahmedabad,Premium
O00475,C0115,2023-07-19,Returned,Debit Card,29260.0,4318.53,24941.47,Pune,VIP
O00476,C0021,2023-04-01,Delivered,Debit Card,5370.0,357.58,5012.42,Kolkata,Premium
O00477,C0162,2023-08-22,Delivered,UPI,1720.0,256.56,1463.44,Delhi,VIP
O00478,C0152,2024-09-25,Processing,Credit Card,11220.0,1547.19,9672.81,Bangalore,VIP
O00479,C0413,2023-02-09,Processing,Net Banking,8260.0,30.69,8229.31,Kolkata,Regular
O00480,C0141,2024-04-04,Delivered,Credit Card,59840.0,4808.57,55031.43,Ahmedabad,VIP
O00481,C0410,2024-12-28,Delivered,UPI,6500.0,205.62,6294.38,Kolkata,Regular
O00482,C0493,2024-10-25,Delivered,Credit Card,4620.0,418.79,4201.21,Delhi,Premium
O00483,C0322,2024-01-24,Delivered,Wallet,920.0,90.43,829.57,Hyderabad,Premium
O00484,C0451,2023-03-15,Delivered,Debit Card,1770.0,350.72,1419.28,Kolkata,Regular
O00485,C0429,2024-10-14,Returned,UPI,12580.0,1135.63,11444.37,Delhi,VIP
O00486,C0102,2024-04-23,Delivered,Credit Card,43890.0,1906.09,41983.91,Mumbai,Premium
O00487,C0027,2023-05-13,Delivered,Debit Card,1230.0,185.53,1044.47,Kolkata,Premium
O00488,C0388,2023-04-19,Delivered,COD,3280.0,127.33,3152.67,Pune,Regular
O00489,C0088,2024-11-19,Cancelled,COD,15180.0,1495.73,0.0,Delhi,Premium
O00490,C0022,2024-07-07,Delivered,Debit Card,6010.0,384.44,5625.56,Hyderabad,Premium
O00491,C0255,2024-10-13,Delivered,COD,2010.0,322.88,1687.12,Delhi,Premium
O00492,C0456,2024-11-05,Delivered,UPI,18050.0,56.75,17993.25,Bangalore,VIP
O00493,C0264,2024-03-22,Cancelled,UPI,14140.0,2196.03,0.0,Delhi,Premium
O00494,C0204,2024-01-20,Delivered,Credit Card,5650.0,263.63,5386.37,Delhi,VIP
O00495,C0109,2023-11-29,Delivered,Credit Card,2800.0,173.15,2626.85,Kolkata,VIP
O00496,C0410,2023-10-08,Delivered,Debit Card,32440.0,5405.45,27034.55,Kolkata,Regular
O00497,C0220,2023-12-01,Cancelled,UPI,19940.0,13.73,0.0,Pune,VIP
O00498,C0118,2024-09-12,Returned,COD,5730.0,251.14,5478.86,Kolkata,VIP
O00499,C0140,2024-04-26,Returned,Debit Card,1290.0,0.93,1289.07,Delhi,Premium
O00500,C0068,2024-11-11,Delivered,Credit Card,15600.0,882.74,14717.26,Delhi,Regular
O00501,C0281,2023-12-05,Delivered,COD,18550.0,2310.19,16239.81,Chennai,Premium
O00502,C0269,2024-05-02,Delivered,UPI,7210.0,197.11,7012.89,Pune,VIP
O00503,C0213,2024-05-30,Delivered,COD,1720.0,50.64,1669.36,Hyderabad,Premium
O00504,C0429,2024-04-14,Delivered,Net Banking,63750.0,2557.45,61192.55,Delhi,VIP
O00505,C0047,2024-07-29,Delivered,UPI,18070.0,1883.93,16186.07,Ahmedabad,Premium
O00506,C0435,2023-08-21,Delivered,COD,11620.0,1831.07,9788.93,Chennai,VIP
O00507,C0461,2024-01-14,Processing,Credit Card,30490.0,2803.75,27686.25,Mumbai,Premium
O00508,C0322,2023-05-01,Delivered,UPI,3820.0,493.22,3326.78,Hyderabad,Premium
O00509,C0456,2023-11-08,Delivered,Credit Card,17200.0,1149.59,16050.41,Bangalore,VIP
O00510,C0064,2023-12-26,Delivered,Credit Card,670.0,52.39,617.61,Delhi,VIP
O00511,C0269,2024-06-23,Cancelled,UPI,3450.0,366.44,0.0,Pune,VIP
O00512,C0139,2024-12-08,Delivered,Debit Card,20280.0,1303.0,18977.0,Pune,Premium
O00513,C0328,2024-04-25,Delivered,Debit Card,8200.0,887.11,7312.89,Pune,VIP
O00514,C0163,2024-08-24,Delivered,UPI,4920.0,361.89,4558.11,Ahmedabad,VIP
O00515,C0251,2024-01-07,Processing,UPI,29410.0,1779.93,27630.07,Kolkata,Premium
O00516,C0274,2024-06-02,Delivered,Debit Card,58830.0,10920.49,47909.51,Ahmedabad,Premium
O00517,C0472,2023-03-23,Returned,Debit Card,4530.0,363.18,4166.82,Ahmedabad,Regular
O00518,C0101,2023-09-01,Cancelled,UPI,25730.0,4744.24,0.0,Pune,Regular
O00519,C0018,2023-10-29,Delivered,Wallet,2300.0,289.37,2010.63,Ahmedabad,Premium
O00520,C0325,2023-12-19,Delivered,Net Banking,43170.0,7883.13,35286.87,Kolkata,Premium
O00521,C0259,2023-02-22,Delivered,Debit Card,1670.0,160.82,1509.18,Ahmedabad,VIP
O00522,C0466,2023-06-11,Delivered,Debit Card,7280.0,1106.54,6173.46,Pune,VIP
O00523,C0476,2023-09-15,Cancelled,Net Banking,12200.0,1065.64,0.0,Ahmedabad,Premium
O00524,C0159,2024-12-17,Cancelled,Credit Card,56300.0,6026.79,0.0,Delhi,VIP
O00525,C0292,2023-10-15,Delivered,UPI,1320.0,37.24,1282.76,Bangalore,Regular
O00526,C0320,2023-12-23,Delivered,UPI,12480.0,123.0,12357.0,Kolkata,Regular
O00527,C0159,2023-07-25,Delivered,Credit Card,20280.0,2837.56,17442.44,Delhi,VIP
O00528,C0013,2024-05-06,Delivered,UPI,5060.0,10.85,5049.15,Bangalore,Regular
O00529,C0415,2023-09-18,Delivered,Debit Card,1400.0,33.23,1366.77,Bangalore,Regular
O00530,C0259,2023-08-01,Returned,Net Banking,6760.0,681.06,6078.94,Ahmedabad,VIP
O00531,C0389,2024-01-19,Delivered,Debit Card,4680.0,619.93,4060.07,Delhi,Regular
O00532,C0319,2023-01-07,Delivered,Wallet,3320.0,589.36,2730.64,Pune,VIP
O00533,C0093,2023-01-09,Delivered,COD,3770.0,231.44,3538.56,Mumbai,Regular
O00534,C0490,2023-08-09,Delivered,Credit Card,1150.0,179.07,970.93,Hyderabad,Regular
O00535,C0263,2023-02-12,Delivered,Credit Card,1080.0,47.58,1032.42,Hyderabad,VIP
O00536,C0466,2023-05-05,Cancelled,Net Banking,3690.0,490.92,0.0,Pune,VIP
O00537,C0135,2023-10-18,Returned,Credit Card,3660.0,90.22,3569.78,Pune,Premium
O00538,C0488,2024-10-01,Delivered,UPI,600.0,93.55,506.45,Chennai,Premium
O00539,C0412,2024-03-23,Delivered,Net Banking,10330.0,1799.28,8530.72,Ahmedabad,VIP
O00540,C0107,2024-01-14,Cancelled,Credit Card,8850.0,1586.97,0.0,Kolkata,Regular
O00541,C0250,2023-09-26,Delivered,Credit Card,3320.0,629.32,2690.68,Bangalore,VIP
O00542,C0311,2024-11-29,Returned,Debit Card,9250.0,1304.87,7945.13,Ahmedabad,Premium
O00543,C0007,2023-11-14,Returned,Credit Card,1640.0,15.4,1624.6,Hyderabad,VIP
O00544,C0150,2023-04-11,Delivered,UPI,1230.0,97.36,1132.64,Ahmedabad,Premium
O00545,C0493,2024-05-14,Delivered,Credit Card,13520.0,988.73,12531.27,Delhi,Premium
O00546,C0290,2023-05-12,Delivered,COD,12200.0,1048.65,11151.35,Ahmedabad,Regular
O00547,C0087,2023-10-21,Delivered,UPI,2580.0,26.56,2553.44,Kolkata,Premium
O00548,C0284,2024-01-08,Delivered,Wallet,3580.0,663.35,2916.65,Pune,Regular
O00549,C0249,2024-11-03,Delivered,UPI,40950.0,4204.24,36745.76,Delhi,VIP
O00550,C0275,2023-12-28,Delivered,Net Banking,41190.0,3640.91,37549.09,Delhi,Premium
O00551,C0226,2024-07-28,Delivered,Credit Card,1150.0,208.78,941.22,Mumbai,VIP
O00552,C0460,2024-12-27,Delivered,UPI,3430.0,337.61,3092.39,Bangalore,Premium
O00553,C0471,2023-06-01,Processing,UPI,12200.0,1270.62,10929.38,Hyderabad,VIP
O00554,C0366,2023-09-14,Cancelled,UPI,6130.0,574.3,0.0,Pune,VIP
O00555,C0117,2023-11-13,Delivered,UPI,13860.0,1710.16,12149.84,Delhi,VIP
O00556,C0134,2023-11-25,Delivered,COD,17310.0,593.5,16716.5,Hyderabad,Premium
O00557,C0220,2023-11-20,Delivered,Debit Card,13860.0,582.33,13277.67,Pune,VIP
O00558,C0462,2024-11-18,Delivered,UPI,10480.0,1913.38,8566.62,Hyderabad,Regular
O00559,C0396,2024-08-05,Delivered,Credit Card,43890.0,572.98,43317.02,Chennai,Premium
O00560,C0415,2024-05-03,Delivered,COD,28130.0,833.14,27296.86,Bangalore,Regular
O00561,C0458,2023-10-04,Delivered,UPI,31910.0,97.15,31812.85,Ahmedabad,Premium
O00562,C0298,2024-10-10,Processing,UPI,58580.0,2089.83,56490.17,Pune,Premium
O00563,C0164,2024-12-10,Returned,Credit Card,1290.0,232.22,1057.78,Chennai,Regular
O00564,C0204,2024-10-09,Processing,Credit Card,5960.0,550.1,5409.9,Delhi,VIP
O00565,C0085,2023-01-02,Delivered,Credit Card,2180.0,220.13,1959.87,Pune,Regular
O00566,C0239,2024-06-05,Delivered,Wallet,2760.0,118.41,2641.59,Bangalore,VIP
O00567,C0269,2023-02-28,Delivered,UPI,14680.0,2501.75,12178.25,Pune,VIP
O00568,C0146,2023-09-03,Processing,UPI,47200.0,6425.14,40774.86,Pune,VIP
O00569,C0391,2023-03-10,Delivered,Net Banking,1080.0,189.92,890.08,Bangalore,Regular
O00570,C0121,2024-04-28,Delivered,Debit Card,3630.0,254.62,3375.38,Ahmedabad,Regular
